4.103514582160035218e+01
-2.531411463667724959e+01
2.160000000000000000e+02
2.430000000000000000e+02
1.105000000000000000e+03
9.330000000000000000e+02
5.000000000000000000e+00
1.280000000000000000e+02
2.250000000000000000e+02
2.550000000000000000e+02
3.570000000000000000e+02
4.550000000000000000e+02
9.960167943245783473e-01
7.042653983662245931e-01
6.648327943228502512e-01
4.012295028044624012e-01
5.124756075614013140e-01
