2.912339974672805454e+01
-1.029298614031932679e+01
2.000000000000000000e+00
4.100000000000000000e+01
7.150000000000000000e+02
2.640000000000000000e+02
5.000000000000000000e+00
8.200000000000000000e+01
1.380000000000000000e+02
1.700000000000000000e+02
2.950000000000000000e+02
3.280000000000000000e+02
9.983788479151050055e-01
6.379884498737796727e-01
6.951928879870831191e-01
3.337875256966519877e-01
3.601432004223348304e-01
