2.510201497479821953e+01
-7.818578964805478648e+00
1.000000000000000000e+01
3.470000000000000000e+02
7.760000000000000000e+02
4.030000000000000000e+02
5.000000000000000000e+00
1.050000000000000000e+02
1.340000000000000000e+02
2.400000000000000000e+02
3.310000000000000000e+02
4.120000000000000000e+02
9.952588681365494017e-01
8.379977693615388024e-01
3.956742193329861879e-01
2.780455737248233028e-01
3.317556737461497818e-01
