3.697777027659645199e+01
-1.415174996466523005e+01
1.000000000000000000e+00
3.200000000000000000e+01
9.080000000000000000e+02
7.130000000000000000e+02
5.000000000000000000e+00
1.130000000000000000e+02
2.180000000000000000e+02
2.500000000000000000e+02
3.350000000000000000e+02
4.150000000000000000e+02
9.985431305439870231e-01
6.196911957182872355e-01
6.316674322796791419e-01
4.199171298298294830e-01
5.011757589376324429e-01
