3.390179509791688872e+01
-1.309802410427882613e+01
1.000000000000000000e+00
3.900000000000000000e+01
7.510000000000000000e+02
1.111000000000000000e+03
5.000000000000000000e+00
1.060000000000000000e+02
1.410000000000000000e+02
2.370000000000000000e+02
3.500000000000000000e+02
4.240000000000000000e+02
9.990799133684324929e-01
8.661336259854982567e-01
5.687599816028623412e-01
3.101262364117688408e-01
3.676635202695960336e-01
