3.657631854169468966e+01
-1.116139075880658105e+01
1.300000000000000000e+01
3.300000000000000000e+01
8.860000000000000000e+02
6.300000000000000000e+01
5.000000000000000000e+00
8.500000000000000000e+01
2.010000000000000000e+02
2.560000000000000000e+02
3.260000000000000000e+02
4.420000000000000000e+02
9.743556858856526892e-01
4.715909507463972306e-01
3.097648656061838257e-01
2.426788222484136115e-01
3.764866098799469762e-01
